term,crn,section,credits,time,gpa,enrollment,difficulty,department,fName,lName
201702,29018,EMA,1.5,6:05 pm - 8:55 pm,3.57,57,6,MGT,Robert,Burgess
201702,29000,EMA,1.5,6:05 pm - 8:55 pm,3.55,56,6,MGT,Ravi,Subramanian
201702,29001,EMB,1.5,6:05 pm - 8:55 pm,3.45,42,6,MGT,Ravi,Subramanian
201702,28656,EMA,1.5,6:05 pm - 8:55 pm,3.48,31,6,MGT,Andras,Danis
201702,28988,EMB,1.5,6:05 pm - 8:55 pm,3.44,48,6,MGT,Andras,Danis
201702,28645,EMA,1.5,6:05 pm - 8:55 pm,3.53,36,6,MGT,Timothy,Halloran
201702,28646,EMB,1.5,6:05 pm - 8:55 pm,3.68,38,6,MGT,Timothy,Halloran
201702,28998,EMA,1.5,6:05 pm - 8:55 pm,3.53,38,6,MGT,Annamaria,Conti
201702,28999,EMB,1.5,6:05 pm - 8:55 pm,3.49,43,6,MGT,Annamaria,Conti
201702,28996,EM2,1.5,6:05 pm - 8:55 pm,1,9,6,MGT,Joseph,Asher
201702,29578,EM8,1.5,6:05 pm - 8:55 pm,1,12,6,MGT,Joseph,Asher
201702,28924,A,3,1:05 pm - 2:55 pm,3.92,37,6,MGT,Frank,Rothaermel
201702,30453,B,3,1:05 pm - 2:55 pm,3.95,43,6,MGT,Frank,Rothaermel
201702,28979,EM,3,6:05 pm - 8:55 pm,3.51,75,6,MGT,Stuart,Graham
201702,28647,A,1.5,1:35 pm - 2:55 pm,3.66,36,6,MGT,Steven,Salbu
201702,28649,B,1.5,1:35 pm - 2:55 pm,3.67,42,6,MGT,Steven,Salbu
201702,29823,EMA,1.5,1:35 pm - 2:55 pm,3,1,6,MGT,Steven,Salbu
201702,31054,A,1.5,6:05 pm - 7:55 pm,4,5,6,MGT,Terry,Blum
201702,30438,EMA,1.5,6:05 pm - 7:55 pm,3.97,33,6,MGT,Terry,Blum
201702,28987,EMB,1.5,6:05 pm - 7:55 pm,4,32,6,MGT,Terry,Blum
201702,29230,A,0,11:05 am - 12:55 pm,1,73,6,MGT,Terry,Blum
201702,26898,A,3,3:05 pm - 4:25 pm,3.24,32,6,MGT,Henry,Sauermann
201702,27040,EMA,3,3:05 pm - 4:25 pm,4,2,6,MGT,Henry,Sauermann
201702,28655,EMA,3,6:05 pm - 8:55 pm,3.6,11,6,MGT,Peter,Swire
201702,20601,A,3,3:05 pm - 4:25 pm,3.32,73,6,MGT,Alan,Flury
201702,20894,A,3,4:35 pm - 5:55 pm,3.39,28,6,MGT,Alex,Hsu
201702,31513,B,3,6:05 pm - 8:55 pm,4,2,6,MGT,Alex,Hsu
201702,30397,EM,3,6:05 pm - 8:55 pm,3.6,14,6,MGT,Alex,Hsu
201702,24871,A,3,9:35 am - 10:55 am,3.85,33,6,MGT,Robert,Myers
201702,27984,EMA,3,9:35 am - 10:55 am,4,1,6,MGT,Robert,Myers
201702,23631,A,3,4:35 pm - 7:25 pm,4,25,6,MGT,Robert,Gemmell
201702,24310,EMA,3,4:35 pm - 7:25 pm,4,5,6,MGT,Robert,Gemmell
201702,25592,A,3,9:35 am - 12:25 pm,3.92,12,7,MGT,Ajay,Kohli
201702,22887,DRA,3,2:05 pm - 4:55 pm,4,3,8,MGT,Sridhar,Narasimhan
201702,23623,DRB,3,12:00 pm - 3:00 pm,4,3,8,MGT,Karthik,Ramachandran
201702,27074,DRC,3,1:00 pm - 4:00 pm,4,3,8,MGT,Xi,Kuang
201702,27951,EMF,3,3:05 pm - 4:25 pm,4,1,8,MGT,Joel,Cowan
201702,29515,EMG,3,6:05 pm - 8:55 pm,4,3,8,MGT,Annamaria,Conti
201702,21054,EMH,3,6:05 pm - 8:55 pm,3.5,13,8,MGT,Manpreet,Singh
201702,27130,EMJ,3,9:05 am - 11:55 am,4,5,8,MGT,Beverly,Wright
201702,31063,EML,3,1:35 pm - 2:55 pm,1,1,8,MGT,Naiqing,Gu
201702,27169,EMN,3,6:05 pm - 8:55 pm,3.64,15,8,MGT,Naiqing,Gu
201702,29304,EMO,3,6:05 pm - 8:55 pm,4,26,8,MGT,Lee,Campe
201702,24549,EMQ,3,6:05 pm - 8:55 pm,3.84,33,8,MGT,Adithya,Pattabhiramaiah
201702,31062,EMS,3,9:35 am - 10:55 am,4,2,8,MGT,Rahul,Basole
201702,20785,F,3,3:05 pm - 4:25 pm,4,21,8,MGT,Joel,Cowan
201702,23588,G,3,6:05 pm - 8:55 pm,4,9,8,MGT,Annamaria,Conti
201702,21194,H,3,6:05 pm - 8:55 pm,3.78,12,8,MGT,Manpreet,Singh
201702,26857,I,3,12:05 pm - 1:25 pm,3.95,31,8,MGT,Peter,Thompson
201702,26891,J,3,9:05 am - 11:55 am,4,8,8,MGT,Beverly,Wright
201702,26820,K,3,12:05 pm - 1:25 pm,3.67,9,8,MGT,Manpreet,Singh
201702,25742,L,3,1:35 pm - 2:55 pm,4,9,8,MGT,Naiqing,Gu
201702,21193,M,3,9:05 am - 11:55 am,4,23,8,MGT,Lee,Campe
201702,29241,P,3,3:05 pm - 4:25 pm,3.87,25,8,MGT,Adithya,Pattabhiramaiah
201702,30872,R,3,3:05 pm - 4:25 pm,2.17,7,8,MGT,Alan,Flury
201702,27757,S,3,9:35 am - 10:55 am,3.64,25,8,MGT,Rahul,Basole
201702,22952,B,1,11:05 am - 12:55 pm,4,2,8,MGT,Alexander,Oettl
201702,31304,A,1,9:05 am - 9:55 am,3.5,4,1,AS,Trevor,Wade
201702,20462,A,1,10:35 am - 11:25 am,3.38,38,1,AS,Trevor,Wade
201702,22903,B,1,1:35 pm - 2:25 pm,3.46,13,1,AS,Trevor,Wade
201702,31307,A,1,10:05 am - 10:55 am,4,2,2,AS,Bradley,Robinson
201702,20465,A,1,9:35 am - 10:25 am,3.76,30,2,AS,Bradley,Robinson
201702,22905,B,1,1:35 pm - 2:25 pm,3.75,9,2,AS,Bradley,Robinson
201702,20467,A,3,1:35 pm - 2:55 pm,3.36,15,3,AS,John,Watson
201702,20469,A,3,9:05 am - 10:25 am,3.4,22,4,AS,Juan,Silva
201702,20004,A,3,11:05 am - 11:55 am,3.62,45,1,ME,Raghuram,Pucha
201702,20347,B,3,12:05 pm - 12:55 pm,3.98,45,1,ME,Raghuram,Pucha
201702,20348,C,3,2:05 pm - 2:55 pm,3.8,44,1,ME,Denis,Dorozhkin
201702,20349,D,3,8:05 am - 8:55 am,3.8,44,1,ME,Denis,Dorozhkin
201702,20352,G,3,12:05 pm - 12:55 pm,3.68,26,1,ME,Julie,Linsey
201702,20353,H,3,1:05 pm - 1:55 pm,3.73,45,1,ME,Denis,Dorozhkin
201702,30759,HP,3,12:05 pm - 12:55 pm,3.86,14,1,ME,Julie,Linsey
201702,22865,I,3,9:05 am - 9:55 am,3.8,40,1,ME,Raghuram,Pucha
201702,20006,A,3,11:05 am - 11:55 am,2.88,60,2,ME,Francois,Guillot
201702,26057,B,3,12:05 pm - 12:55 pm,2.89,60,2,ME,Francois,Guillot
201702,21685,C,3,3:05 pm - 4:25 pm,3.04,58,2,ME,Costas,Arvanitis
201702,20609,D,3,11:05 am - 11:55 am,2.95,25,2,ME,Marc,Smith
201702,28632,E,3,1:35 pm - 2:55 pm,2.83,60,2,ME,Aaron,Young
201702,20005,A,3,2:05 pm - 2:55 pm,3.45,20,2,ME,Christopher,Saldana
201702,20361,B,3,2:05 pm - 2:55 pm,3.5,20,2,ME,Christopher,Saldana
201702,20362,D,3,2:05 pm - 2:55 pm,3.32,19,2,ME,Christopher,Saldana
201702,20363,E,3,2:05 pm - 2:55 pm,3.6,20,2,ME,Christopher,Saldana
201702,27699,F,3,2:05 pm - 2:55 pm,3.68,19,2,ME,Christopher,Saldana
201702,25095,G,3,2:05 pm - 2:55 pm,3.44,18,2,ME,Christopher,Saldana
201702,26981,H,3,2:05 pm - 2:55 pm,3.63,16,2,ME,Christopher,Saldana
201702,27955,I,3,2:05 pm - 2:55 pm,3.45,20,2,ME,Christopher,Saldana
201702,21438,J,3,2:05 pm - 2:55 pm,3.61,18,2,ME,Christopher,Saldana
201702,23393,K,3,2:05 pm - 2:55 pm,3.67,19,2,ME,Christopher,Saldana
201702,26225,M,3,2:05 pm - 2:55 pm,3.74,19,2,ME,Christopher,Saldana
201702,24085,N,3,2:05 pm - 2:55 pm,3.55,11,2,ME,Christopher,Saldana
201702,31248,O,3,2:05 pm - 2:55 pm,3.4,20,2,ME,Christopher,Saldana
201702,27581,B,3,2:05 pm - 2:55 pm,2.52,55,2,ME,Levi,Wood
201702,27582,C,3,8:05 am - 9:25 am,2.98,56,2,ME,Wayne,Whiteman
201702,24755,D,3,12:05 pm - 1:25 pm,2.84,53,2,ME,Adam,Cardi
201702,26774,E,3,9:05 am - 9:55 am,3.16,52,2,ME,David,Torello
201702,27802,H,3,3:05 pm - 3:55 pm,2.73,56,2,ME,Matt,Henry
201702,29673,WHI,1,8:05 am - 9:25 am,3,10,2,ME,Wayne,Whiteman
201702,25959,A,3,4:05 pm - 4:55 pm,2.94,53,3,ME,Coskun,Tekes
201702,25981,B,3,1:35 pm - 2:55 pm,3.32,68,3,ME,Nader,Sadegh
201702,25982,C,3,1:05 pm - 1:55 pm,2.76,58,3,ME,Ye-Hwa,Chen
201702,26627,D,3,2:05 pm - 2:55 pm,3.22,67,3,ME,Min,Li
201702,21927,A,3,11:05 am - 11:55 am,3.44,18,3,ME,David,MacNair
201702,21928,B,3,11:05 am - 11:55 am,3.24,17,3,ME,David,MacNair
201702,21929,C,3,11:05 am - 11:55 am,3.22,18,3,ME,David,MacNair
201702,21930,D,3,11:05 am - 11:55 am,3.75,12,3,ME,David,MacNair
201702,21932,E,3,11:05 am - 11:55 am,3.31,13,3,ME,David,MacNair
201702,21933,F,3,11:05 am - 11:55 am,3.39,18,3,ME,David,MacNair
201702,21934,G,3,11:05 am - 11:55 am,3.53,17,3,ME,David,MacNair
201702,23197,K,3,11:05 am - 11:55 am,3.5,8,3,ME,David,MacNair
201702,23302,L,3,11:05 am - 11:55 am,3.4,10,3,ME,David,MacNair
201702,24312,M,3,11:05 am - 11:55 am,3.61,18,3,ME,David,MacNair
201702,26200,N,3,11:05 am - 11:55 am,3.83,12,3,ME,David,MacNair
201702,26201,O,3,11:05 am - 11:55 am,3.61,18,3,ME,David,MacNair
201702,26202,P,3,11:05 am - 11:55 am,3.71,18,3,ME,David,MacNair
201702,26207,U,3,11:05 am - 11:55 am,3.69,14,3,ME,David,MacNair
201702,23565,TM,3,4:35 pm - 5:55 pm,3.65,23,3,ME,David,Ku
201702,20010,A,3,9:35 am - 10:55 am,2.76,51,3,ME,Jeffrey,Streator
201702,21745,C,3,10:05 am - 10:55 am,3,61,3,ME,Gregg,Larson
201702,26818,D,3,1:35 pm - 2:55 pm,2.98,61,3,ME,Kathryn,Wingate
201702,30494,E,3,12:05 pm - 12:55 pm,3.08,39,3,ME,Richard,Cowan
201702,26745,C,3,12:05 pm - 12:55 pm,3.3,45,3,ME,Suman,Das
201702,28635,E,3,1:05 pm - 1:55 pm,3.28,57,3,ME,Suman,Das
201702,27749,F,3,9:35 am - 10:55 am,2.96,55,3,ME,Steven,Liang
201702,27451,H,3,12:05 pm - 1:25 pm,2.89,57,3,ME,Michael,Varenberg
201702,27750,J,3,9:05 am - 9:55 am,3.3,47,3,ME,Jonathan,Colton
201702,21686,B,3,8:05 am - 8:55 am,2.82,56,3,ME,Marta,Hatzell
201702,20354,C,3,9:35 am - 10:55 am,2.89,59,3,ME,Andrei,Fedorov
201702,20587,D,3,12:05 pm - 1:25 pm,2.61,62,3,ME,Caroline,Genzale
201702,26819,E,3,1:05 pm - 1:55 pm,3.13,64,3,ME,Seung,Lee
201702,27445,F,3,9:05 am - 9:55 am,2.92,61,3,ME,Marc,Smith
201702,20007,A,3,12:05 pm - 12:55 pm,2.91,65,3,ME,Cyrus,Aidun
201702,21687,B,3,3:05 pm - 3:55 pm,2.77,65,3,ME,Cyrus,Aidun
201702,26775,D,3,4:35 pm - 5:55 pm,2.7,48,3,ME,Minami,Yoda
201702,27817,E,3,1:35 pm - 2:55 pm,2.55,64,3,ME,G,Neitzel
201702,20008,A,3,9:35 am - 10:55 am,2.57,48,3,ME,Srinivas,Garimella
201702,20009,B,3,9:05 am - 9:55 am,2.97,59,3,ME,Peter,Hesketh
201702,21833,C,3,4:35 pm - 5:55 pm,2.94,52,3,ME,Satish,Kumar
201702,26776,D,3,12:05 pm - 12:55 pm,3.03,60,3,ME,Zhuomin,Zhang
201702,27589,E,3,4:35 pm - 5:55 pm,3.25,54,3,ME,Bladimir,Alvarado
201702,23597,TM,3,4:35 pm - 5:55 pm,3.9,21,3,ME,Karthik,Ramachandran
201702,22807,A,3,4:35 pm - 5:55 pm,3.47,56,4,ME,Kenneth,Cunefare
201702,23560,A,3,12:05 pm - 12:55 pm,3.65,31,4,ME,YongTae,Kim
201702,20393,A,3,12:05 pm - 1:25 pm,3.9,34,4,ME,Yan,Wang
201702,20394,B,3,12:05 pm - 1:25 pm,3.72,29,4,ME,Yan,Wang
201702,26935,A10,3,11:05 am - 11:55 am,3.5,12,4,ME,Aldo,Ferri
201702,31263,A14,3,11:05 am - 11:55 am,3.36,11,4,ME,Aldo,Ferri
201702,26785,A2,3,11:05 am - 11:55 am,3.5,10,4,ME,Aldo,Ferri
201702,26786,A3,3,11:05 am - 11:55 am,3.5,12,4,ME,Aldo,Ferri
201702,26787,A4,3,11:05 am - 11:55 am,3.83,12,4,ME,Aldo,Ferri
201702,26788,A5,3,11:05 am - 11:55 am,3.91,11,4,ME,Aldo,Ferri
201702,26790,A7,3,11:05 am - 11:55 am,3.83,12,4,ME,Aldo,Ferri
201702,26791,A8,3,11:05 am - 11:55 am,3.67,12,4,ME,Aldo,Ferri
201702,26927,A9,3,11:05 am - 11:55 am,3.92,12,4,ME,Aldo,Ferri
201702,26936,B10,3,11:05 am - 11:55 am,3.5,12,4,ME,Matthew,Perrella
201702,26793,B2,3,11:05 am - 11:55 am,3,7,4,ME,Matthew,Perrella
201702,26794,B3,3,11:05 am - 11:55 am,3.75,12,4,ME,Matthew,Perrella
201702,26795,B4,3,11:05 am - 11:55 am,3.5,12,4,ME,Matthew,Perrella
201702,26796,B5,3,11:05 am - 11:55 am,3.75,12,4,ME,Matthew,Perrella
201702,26798,B7,3,11:05 am - 11:55 am,3.75,12,4,ME,Matthew,Perrella
201702,26799,B8,3,11:05 am - 11:55 am,3.58,12,4,ME,Matthew,Perrella
201702,26928,B9,3,11:05 am - 11:55 am,3.75,12,4,ME,Matthew,Perrella
201702,20011,A,3,12:05 pm - 2:55 pm,3.75,32,4,ME,David,Orloff
201702,20283,C,3,12:05 pm - 2:55 pm,3.94,31,4,ME,Jianxin,Jiao
201702,20284,D,3,3:05 pm - 5:55 pm,3.87,30,4,ME,Jianxin,Jiao
201702,21875,E,3,12:05 pm - 2:55 pm,3.68,31,4,ME,Gregg,Larson
201702,30959,ECE,3,12:05 pm - 2:55 pm,4,2,4,ME,Amit,Jariwala
201702,22266,F,3,12:05 pm - 2:55 pm,3.78,32,4,ME,Kathryn,Wingate
201702,23566,G,3,3:05 pm - 5:55 pm,3.67,30,4,ME,Tequila,Harris
201702,27607,H,3,12:05 pm - 2:55 pm,3.72,32,4,ME,Hassan,Rashidi
201702,29339,ID2,3,1:05 pm - 1:55 pm,4,30,4,ME,Wayne,Li
201702,25565,J,3,12:05 pm - 2:55 pm,3.75,32,4,ME,Todd,Sulchek
201702,29812,K,3,3:05 pm - 5:55 pm,3.26,27,4,ME,Kenneth,Cunefare
201702,20781,A,3,1:35 pm - 2:55 pm,3.1,31,4,ME,Alper,Erturk
201702,26018,A,3,10:05 am - 10:55 am,3.02,43,4,ME,Olivier,Pierron
201702,30335,A,3,8:05 am - 9:25 am,3.24,22,4,ME,Shreyes,Melkote
201702,20940,C,3,12:05 pm - 12:55 pm,3.38,35,4,ME,Asegun,Henry
201702,30336,A,3,1:35 pm - 2:55 pm,3.6,18,4,ME,Minami,Yoda
201702,28961,B,3,8:05 am - 9:25 am,3.52,25,4,ME,Frank,Hammond
201702,26240,A,3,9:35 am - 10:55 am,3.32,40,4,ME,Jun,Ueda
201702,30697,A,3,8:05 am - 9:25 am,4,23,4,ME,Narayanamoorthy,Sankar
201702,30535,A,3,4:35 pm - 5:55 pm,3.13,8,4,ME,Christopher,Luettgen
201702,24196,TM,4,4:35 pm - 5:55 pm,3.69,13,4,ME,Han,Zhang
201702,30808,A,3,12:05 pm - 2:55 pm,4,2,4,ME,Neha,Kumar
201702,25013,A,3,12:05 pm - 12:55 pm,3.33,3,4,ME,C,Wong
201702,27889,A,3,4:35 pm - 5:55 pm,2.67,3,4,ME,Ajit,Yoganathan
201702,30337,A,3,1:35 pm - 2:55 pm,3.4,6,4,ME,James,Dixon
201702,31273,A,3,1:35 pm - 2:55 pm,3.75,5,4,ME,Hailong,Chen
201702,21974,B,3,3:05 pm - 4:25 pm,1,1,4,ME,Omer,Inan
201702,21711,A,3,1:35 pm - 2:55 pm,2.85,13,4,ME,Kyriaki,Kalaitzidou
201702,26821,CHO,3,4:05 pm - 5:25 pm,2.83,12,4,ME,Seung,Choi
201702,30907,MAH,3,9:35 am - 10:55 am,3.33,12,4,ME,Allison,Mahvi
201702,30558,VA1,3,3:05 pm - 3:55 pm,3.33,6,4,ME,Michael,Varenberg
201702,30561,VA2,3,3:05 pm - 3:55 pm,3,2,4,ME,Michael,Varenberg
201702,30339,A,3,1:35 pm - 2:55 pm,3.96,29,6,ME,Julie,Linsey
201702,20657,A,3,3:05 pm - 4:25 pm,3.95,45,6,ME,Yan,Wang
201702,20658,A,3,12:05 pm - 1:25 pm,3.37,65,6,ME,Suresh,Sitaraman
201702,24948,B,3,4:35 pm - 5:55 pm,3.71,25,6,ME,Surya,Kalidindi
201702,30906,B,3,1:35 pm - 2:55 pm,3.82,11,6,ME,Steven,Liang
201702,27680,A,3,12:05 pm - 1:25 pm,4,7,6,ME,Itzhak,Green
201702,21688,A,3,4:35 pm - 5:55 pm,3.69,30,6,ME,Shannon,Yee
201702,20659,A,3,3:05 pm - 4:25 pm,3.59,23,6,ME,Seyed,Ghiaasiaan
201702,30749,A,3,9:05 am - 9:55 am,3.87,15,6,ME,Peter,Loutzenhiser
201702,20661,A,3,12:05 pm - 12:55 pm,3.45,20,6,ME,Ye-Hwa,Chen
201702,25602,B,3,3:05 pm - 4:25 pm,3.43,32,6,ME,Nader,Sadegh
201702,31050,B,3,12:05 pm - 1:25 pm,3.68,35,6,ME,Jonathan,Rogers
201702,20662,A,3,6:05 pm - 7:25 pm,3.63,29,6,ME,Jun,Ueda
201702,30384,AMZ,3,6:05 pm - 7:25 pm,3.4,5,6,ME,Jun,Ueda
201702,30138,ROB,3,6:05 pm - 7:25 pm,3,5,6,ME,Jun,Ueda
201702,26858,A,3,1:35 pm - 2:55 pm,3.94,17,6,ME,Ifeanyi,Ume
201702,21087,B,3,9:35 am - 10:55 am,3.55,23,6,ME,Alper,Erturk
201702,30345,A,3,1:05 pm - 1:55 pm,3.75,19,6,ME,Michael,Leamy
201702,20669,A,3,3:05 pm - 4:25 pm,4,20,6,ME,Karim,Sabra
201702,24942,B,3,1:35 pm - 2:55 pm,3.59,19,6,ME,David,Hu
201702,21371,B,3,8:05 am - 9:25 am,3.69,13,6,ME,Ari,Glezer
201702,30631,A,3,8:05 am - 9:25 am,4,10,6,ME,Narayanamoorthy,Sankar
201702,27605,A,3,1:35 pm - 2:55 pm,3.24,17,6,ME,Susan,Thomas
201702,30342,A,3,12:05 pm - 2:25 pm,3.75,8,6,ME,William,Singhose
201702,21259,A,3,3:05 pm - 4:25 pm,3.37,21,6,ME,Alan,Flury
201702,20664,A,3,1:35 pm - 2:55 pm,3.92,14,6,ME,Karim,Sabra
201702,21390,B,3,8:05 am - 9:25 am,3.57,8,6,ME,Wenting,Sun
201702,21692,A,3,9:35 am - 10:55 am,3.33,3,6,ME,Andres,Garcia
201702,29256,A,3,4:05 pm - 5:25 pm,4,3,6,ME,Hanjoong,Jo
201702,26066,A,3,4:35 pm - 5:55 pm,3.62,27,7,ME,Alexander,Alexeev
201702,20041,A,3,9:35 am - 10:55 am,1,25,7,ME,William,Wepfer
201702,21305,A,3,1:05 pm - 1:55 pm,3.4,26,7,ME,Richard,Neu
201702,30632,A,3,3:05 pm - 4:25 pm,4,5,7,ME,George,Kardomateas
201702,29918,MIP,3,12:05 pm - 1:25 pm,4,6,8,ME,Hongyuan,Zha
201702,30537,PSE,3,4:35 pm - 5:55 pm,3.83,7,8,ME,Christopher,Luettgen
201702,26777,CHO,3,4:05 pm - 5:25 pm,4,1,8,ME,Seung,Choi
201702,28814,TEL,3,4:35 pm - 5:55 pm,3.33,6,8,ME,Cassandra,Telenko
201702,30692,A,2,9:05 am - 10:55 am,3.67,21,1,ID,Kevin,Shankwiler
201702,30693,B,2,9:05 am - 10:55 am,3.68,25,1,ID,Yaling,Liu
201702,30696,A,1,3:05 pm - 3:55 pm,3.87,46,1,ID,Stephen,Chininis
201702,26689,A,4,1:05 pm - 1:55 pm,3.36,16,2,ID,Young-Mi,Choi
201702,26707,B,4,1:05 pm - 1:55 pm,3.33,15,2,ID,Mark,Walhimer
201702,28956,C,4,1:05 pm - 1:55 pm,3.5,18,2,ID,Wendell,Wilson
201702,20442,A,3,3:05 pm - 4:25 pm,3.63,182,2,ID,Joyce,Medina
201702,20925,ID,3,3:05 pm - 4:25 pm,3.88,25,2,ID,Joyce,Medina
201702,27852,A,3,9:35 am - 10:55 am,3.4,36,2,ID,Young-Mi,Choi
201702,29297,MNR,3,9:35 am - 10:55 am,3.7,44,2,ID,Young-Mi,Choi
201702,27853,A,3,12:05 pm - 1:25 pm,3.64,11,2,ID,James,Budd
201702,28935,MNR,3,12:05 pm - 1:25 pm,3.72,19,2,ID,James,Budd
201702,27796,A,4,1:05 pm - 1:55 pm,3.89,9,3,ID,Herb,Velazquez
201702,26810,A,4,1:05 pm - 1:55 pm,4,14,3,ID,Kevin,Shankwiler
201702,27854,A,4,8:05 am - 8:55 am,3.46,13,3,ID,Wei,Wang
201702,23693,A,3,4:35 pm - 7:25 pm,3.43,47,3,ID,Richard,Braunstein
201702,27669,A,3,3:05 pm - 4:25 pm,3.85,13,3,ID,Wayne,Li
201702,29329,MNR,3,3:05 pm - 4:25 pm,3.67,27,3,ID,Wayne,Li
201702,25484,A,3,1:35 pm - 2:55 pm,3.77,14,3,ID,James,Hallam
201702,29480,A,3,9:05 am - 11:55 am,3.38,9,3,ID,Craig,Stehle
201702,29663,MID,5,8:05 am - 8:55 am,4,11,4,ID,Wendell,Wilson
201702,27799,A,4,8:05 am - 8:55 am,3.5,10,4,ID,Roger,Ball
201702,27800,A,4,1:05 pm - 1:55 pm,3.7,10,4,ID,Stephen,Chininis
201702,27801,A,4,1:05 pm - 1:55 pm,4,11,4,ID,Wayne,Li
201702,22259,A,3,6:05 pm - 7:25 pm,3.84,20,4,ID,Kevin,Shankwiler
201702,25502,MID,3,6:05 pm - 7:25 pm,4,11,4,ID,Kevin,Shankwiler
201702,26824,A,3,1:05 pm - 3:55 pm,3.91,35,4,ID,Joyce,Medina
201702,25961,A,3,9:35 am - 10:55 am,3.25,17,4,ID,Kyle,Anderson
201702,26825,DGP,3,5:05 pm - 7:55 pm,3.91,11,4,ID,Stephen,Chininis
201702,27263,A,3,9:05 am - 11:55 am,3.25,14,4,ID,Christopher,Hardy
201702,26892,B,3,1:05 pm - 3:55 pm,4,10,4,ID,Sabir,Khan
201702,29681,CZ,3,1:35 pm - 2:55 pm,4,4,4,ID,Craig,Zimring
201702,30841,DPH,3,9:35 am - 10:55 am,3.88,8,4,ID,Sarah,Melgen
201702,23335,A,3,3:05 pm - 4:25 pm,3.31,33,6,ID,Stephen,Sprigle
201702,22591,A,6,8:05 am - 8:55 am,4,12,6,ID,Herb,Velazquez
201702,29026,B,6,1:05 pm - 1:55 pm,3.33,9,6,ID,Roger,Ball
201702,28980,A,3,5:05 pm - 7:55 pm,4,23,6,ID,Florian,Vollmer
201702,31006,ID,3,5:05 pm - 7:55 pm,4,12,6,ID,Florian,Vollmer
201702,29809,A,3,5:35 pm - 8:25 pm,3.86,15,6,ID,Kyle,Anderson
201702,30835,A,3,6:05 pm - 8:55 pm,4,17,6,ID,Yi-Luen,Do
201702,26959,A,3,12:05 pm - 1:25 pm,4,28,6,ID,Timothy,Purdy
201702,30836,A,3,6:05 pm - 8:55 pm,4,30,6,ID,Yi-Luen,Do
201702,26681,DM,3,12:05 pm - 1:25 pm,3.17,156,1,POL,Daniel,Matisoff
201702,24774,MP,3,8:05 am - 9:25 am,3.59,32,2,POL,Michael,Polak
201702,30559,AMA,4,8:35 am - 10:55 am,3.61,21,1,ARCH,Frederick,Pearsall
201702,30560,PMA,4,11:05 am - 12:55 pm,3.24,17,1,ARCH,Frederick,Pearsall
201702,20677,A,3,11:05 am - 11:55 am,3.65,92,2,ARCH,Benjamin,Flowers
201702,20676,D,3,11:05 am - 11:55 am,3.69,57,2,ARCH,Benjamin,Flowers
201702,31195,SG,3,3:05 pm - 4:25 pm,4,2,2,ARCH,Sabri,Gokmen
201702,26660,SO,3,1:35 pm - 2:55 pm,3.76,29,2,ARCH,Jeffrey,Collins
201702,26753,AE,5,1:05 pm - 1:55 pm,3.29,7,3,ARCH,Athanassios,Economou
201702,29608,JP,5,1:05 pm - 5:55 pm,3.29,7,3,ARCH,John,Peponis
201702,29610,MM,5,1:05 pm - 5:55 pm,3.25,5,3,ARCH,Marisabel,Marratt
201702,29611,MS,5,1:05 pm - 2:55 pm,3.5,6,3,ARCH,Matthew,Swarts
201702,29609,SK,5,2:05 pm - 5:55 pm,3.17,6,3,ARCH,Sabir,Khan
201702,29606,AE,5,2:05 pm - 5:55 pm,3,5,4,ARCH,Athanassios,Economou
201702,28125,MM,5,1:05 pm - 5:55 pm,3.83,6,4,ARCH,Marisabel,Marratt
201702,29905,MS,5,1:05 pm - 5:55 pm,3.67,6,4,ARCH,Matthew,Swarts
201702,29607,SK,5,1:05 pm - 5:55 pm,3.6,5,4,ARCH,Sabir,Khan
201702,24189,AE,1,12:05 pm - 12:55 pm,4,12,4,ARCH,Athanassios,Economou
201702,31102,RG,3,8:05 am - 9:55 am,3,2,4,ARCH,Thomas,Gentry
201702,29525,DB,1,12:05 pm - 12:55 pm,4,1,4,ARCH,Daniel,Baerlecken
201702,31458,JK1,1,11:05 am - 11:55 am,4,12,4,ARCH,Julie,Kim
201702,30912,BF,3,1:35 pm - 2:55 pm,4,11,4,ARCH,Benjamin,Flowers
201702,26667,CZ,3,1:35 pm - 2:55 pm,4,4,4,ARCH,Craig,Zimring
201702,24168,EDJ,3,6:05 pm - 8:55 pm,4,1,4,ARCH,Ellen,Dunham-Jones
201702,30573,JL,3,4:35 pm - 5:55 pm,4,1,4,ARCH,William,LeBlanc
201702,31253,JP1,3,4:25 pm - 5:55 pm,3.89,10,4,ARCH,John,Peponis
201702,30695,LH,3,3:05 pm - 4:25 pm,2.67,3,4,ARCH,Laura,Hollengreen
201702,26673,LS,3,12:05 pm - 1:25 pm,4,4,4,ARCH,Lars,Spuybroek
201702,30412,MC,3,11:05 am - 12:25 pm,3.67,6,4,ARCH,Mark,Cottle
201702,29451,PY,3,8:05 am - 10:55 am,4,1,4,ARCH,Perry,Yang
201702,28897,TA1,3,6:05 pm - 8:55 pm,3.5,4,4,ARCH,Tristan,Al-Haddad
201702,30962,JL1,3,3:05 pm - 4:25 pm,4,3,4,ARCH,William,LeBlanc
201702,30985,KK,3,10:05 am - 11:25 am,3.6,7,4,ARCH,Keith,Kaseman
201702,30964,KW1,3,9:35 am - 10:55 am,3.63,9,4,ARCH,Katherine,Johnson
