index,term,course_num,section,gpa,enrollment
2194,201508,MSE 7771,A,4.00,6
2195,201508,MSE 7772,B,4.00,5
2196,201508,MSE 8001,A,4.00,7
2197,201508,MSE 8801,S,1,120
2198,201508,MSE 8903,KJ,4.00,1
2199,201508,MATH 0399,A,1,1
2200,201508,MATH 1551,B,2.74,60
2201,201508,MATH 1551,C,2.89,50
2202,201508,MATH 1551,D,2.77,62
2203,201508,MATH 1551,E,2.85,52
2204,201508,MATH 1551,F,2.79,43
2205,201508,MATH 1551,G,2.76,52
2206,201508,MATH 1551,H,2.81,74
2207,201508,MATH 1551,K,2.89,52
2208,201508,MATH 1551,L,2.86,50
2209,201508,MATH 1551,N,2.65,50
2210,201508,MATH 1553,A,3.34,99
2211,201508,MATH 1553,B,3.41,141
2212,201508,MATH 1553,D,3.22,135
2213,201508,MATH 1553,F,3.45,139
2214,201508,MATH 1553,G,3.20,99
2215,201508,MATH 1553,H,3.25,113
2216,201508,MATH 1553,K,2.51,129
2217,201508,MATH 1553,M,2.74,125
2218,201508,MATH 1553,N,2.93,97
2219,201508,MATH 1553,T,3.35,92
2220,201508,MATH 2106,A,3.16,40
2221,201508,MATH 2552,R,3.10,29
2222,201508,MATH 2803,HP,3.78,10
2223,201508,MATH 2803,QHS,3.67,15
2224,201508,MATH 3012,B,3.30,81
2225,201508,MATH 3012,C,2.70,63
2226,201508,MATH 3012,H,2.51,76
2227,201508,MATH 3012,N,2.78,69
2228,201508,MATH 3215,H,3.41,48
2229,201508,MATH 3215,J,3.73,47
2230,201508,MATH 3215,N,2.76,48
2231,201508,MATH 3225,H,3.33,8
2232,201508,MATH 3670,D,2.83,76
2233,201508,MATH 3670,K,3.00,78
2234,201508,MATH 3670,N,3.54,80
2235,201508,MATH 4022,AG,3.00,1
2236,201508,MATH 4022,AU,2.29,37
2237,201508,MATH 4080,HAS,4.00,1
2238,201508,MATH 4080,ROB,4.00,1
2239,201508,MATH 4080,SUN,4.00,1
2240,201508,MATH 4080,TET,4.00,1
2241,201508,MATH 4080,VAZ,4.00,1
2242,201508,MATH 4090,HAR,4.00,1
2243,201508,MATH 4090,HAS,4.00,1
2244,201508,MATH 4090,LEY,4.00,1
2245,201508,MATH 4090,MAR,4.00,1
2246,201508,MATH 4090,SUN,4.00,1
2247,201508,MATH 4107,AG,1,1
2248,201508,MATH 4107,AU,2.38,16
2249,201508,MATH 4221,AG,4.00,1
2250,201508,MATH 4221,AU,3.83,24
2251,201508,MATH 4261,AG,3.63,31
2252,201508,MATH 4261,AU,3.30,13
2253,201508,MATH 4261,Q,3.75,8
2254,201508,MATH 4261,QSZ,3.50,4
2255,201508,MATH 4305,AG,3.31,21
2256,201508,MATH 4305,AU,2.50,7
2257,201508,MATH 4305,BG,3.75,37
2258,201508,MATH 4305,BU,3.60,7
2259,201508,MATH 4305,Q,3.20,5
2260,201508,MATH 4305,QSZ,3.20,5
2261,201508,MATH 4317,AG,3.29,13
2262,201508,MATH 4317,AU,3.26,21
2263,201508,MATH 4317,BG,3.27,13
2264,201508,MATH 4317,BU,2.67,13
2265,201508,MATH 4318,A,3.61,20
2266,201508,MATH 4320,AG,3,3
2267,201508,MATH 4320,AU,2.94,20
2268,201508,MATH 4347,AG,3.00,8
2269,201508,MATH 4347,AU,2.70,12
2270,201508,MATH 4431,A,3.20,6
2271,201508,MATH 4441,AG,4.00,13
2272,201508,MATH 4441,AU,3.33,9
2273,201508,MATH 4541,AG,3.00,4
2274,201508,MATH 4541,AU,2.45,16
2275,201508,MATH 4581,AG,3.16,26
2276,201508,MATH 4581,AU,2.43,8
2277,201508,MATH 4581,BG,3.71,24
2278,201508,MATH 4581,BU,2.60,7
2279,201508,MATH 4640,AG,4.00,5
2280,201508,MATH 4640,AU,3.13,11
2281,201508,MATH 4699,GOL,4.00,1
2282,201508,MATH 4699,HEI,4.00,2
2283,201508,MATH 4699,LAC,4.00,2
2284,201508,MATH 4699,MAT,4.00,1
2285,201508,MATH 4699,TAO,4.00,1
2286,201508,MATH 4699,WIN,4.00,1
2287,201508,MATH 4782,AG,2.00,3
2288,201508,MATH 4782,AU,3.00,12
2289,201508,MATH 4801,UG,1,13
2290,201508,MATH 4802,BAR,1,14
2291,201508,MATH 4803,RAB,4.00,8
2292,201508,MATH 6014,A,2.78,22
2293,201508,MATH 6112,NEW,3.53,18
2294,201508,MATH 6121,A,3.59,21
2295,201508,MATH 6235,A,3.86,22
2296,201508,MATH 6241,A,3.13,13
2297,201508,MATH 6263,A,3.70,11
2298,201508,MATH 6266,A,3.71,10
2299,201508,MATH 6307,A,3.78,12
2300,201508,MATH 6337,A,3.28,22
2301,201508,MATH 6341,A,3.40,16
2302,201508,MATH 6421,A,3.25,13
2303,201508,MATH 6452,A,3.47,18
2304,201508,MATH 6514,A,3.79,16
2305,201508,MATH 6580,A,3.40,15
2306,201508,MATH 6640,A,3.88,32
2307,201508,MATH 6640,Q,3.50,5
2308,201508,MATH 6643,A,3.75,25
2309,201508,MATH 6643,Q,3.88,8
2310,201508,MATH 6644,A,3.29,9
2311,201508,MATH 6701,A,3.79,58
2312,201508,MATH 6701,Q,3.60,10
2313,201508,MATH 6705,A,3.40,11
2314,201508,MATH 6759,A,2.96,30
2315,201508,MATH 6761,A,3.67,12
2316,201508,MATH 6767,A,3.35,20
2317,201508,MATH 6785,A,3.75,4
2318,201508,MATH 7012,A,3.86,9
2319,201508,MATH 7244,A,3.91,17
2320,201508,MATH 7337,A,4.00,8
2321,201508,MATH 8803,BLE,3.85,15
2322,201508,MATH 8803,GAN,4.00,14
2323,201508,MATH 8803,LLA,4.00,27
2324,201508,MATH 8803,RAB,3.25,5
2325,201508,MATH 8900,BAR,4.00,1
2326,201508,MATH 8900,BED,4.00,1
2327,201508,MATH 8900,DAM,4.00,1
2328,201508,MATH 8900,ETN,4.00,2
2329,201508,MATH 8900,GOL,4.00,1
2330,201508,MATH 8900,HAR,4.00,1
2331,201508,MATH 8900,HEH,4.00,1
2332,201508,MATH 8900,HEI,4.00,2
2333,201508,MATH 8900,HOU,4.00,4
2334,201508,MATH 8900,ILI,4.00,1
2335,201508,MATH 8900,KAN,4.00,2
2336,201508,MATH 8900,KOL,4.00,2
2337,201508,MATH 8900,LE,4.00,1
2338,201508,MATH 8900,LOU,4.00,1
2339,201508,MATH 8900,MAT,4.00,1
2340,201508,MATH 8900,MCC,4.00,1
2341,201508,MATH 8900,PAN,4.00,1
2342,201508,MATH 8900,SWI,4.00,1
2343,201508,MATH 8900,TET,4.00,2
2344,201508,MATH 8900,THO,1,2
2345,201508,MATH 8900,YU,4.00,3
2346,201508,MATH 8900,ZHO,4.00,4
2347,201508,ME 1770,A,3.81,48
2348,201508,ME 1770,B,3.67,48
2349,201508,ME 1770,C,3.72,47
2350,201508,ME 1770,D,3.51,43
2351,201508,ME 1770,E,3.79,43
2352,201508,ME 1770,F,3.92,48
2353,201508,ME 1770,G,3.54,46
2354,201508,ME 1770,H,3.85,47
2355,201508,ME 1770,I,3.66,48
2356,201508,ME 2016,A,3.64,69
2357,201508,ME 2016,B,2.95,62
2358,201508,ME 2016,C,2.95,62
2359,201508,ME 2016,D,2.41,38
2360,201508,ME 2016,E,2.49,60
2361,201508,ME 2110,A,3.68,19
2362,201508,ME 2110,B,3.70,20
2363,201508,ME 2110,C,3.68,19
2364,201508,ME 2110,D,3.47,20
2365,201508,ME 2110,E,3.47,19
2366,201508,ME 2110,F,3.63,19
2367,201508,ME 2110,G,3.50,19
2368,201508,ME 2110,H,3.55,20
2369,201508,ME 2110,I,3.50,18
2370,201508,ME 2110,J,3.55,20
2371,201508,ME 2110,K,3.56,18
2372,201508,ME 2110,L,3.61,18
2373,201508,ME 2202,A,2.95,43
2374,201508,ME 2202,B,2.84,68
2375,201508,ME 2202,C,2.54,63
2376,201508,ME 2202,D,2.81,63
2377,201508,ME 2202,E,3.08,21
2378,201508,ME 2803,A,4.00,4
2379,201508,ME 2803,B,4.00,3
2380,201508,ME 2803,C,3.83,6
2381,201508,ME 2803,D,4.00,6
2382,201508,ME 3017,A,2.73,67
2383,201508,ME 3017,B,2.96,69
2384,201508,ME 3017,C,2.49,62
2385,201508,ME 3017,D,2.88,65
2386,201508,ME 3017,F,3.43,7
2387,201508,ME 3017,R,3.23,13
2388,201508,ME 3057,A,3.89,18
2389,201508,ME 3057,B,3.89,18
2390,201508,ME 3057,C,3.44,18
2391,201508,ME 3057,D,3.71,14
2392,201508,ME 3057,E,3.61,18
2393,201508,ME 3057,F,3.60,15
2394,201508,ME 3057,G,3.40,15
2395,201508,ME 3057,H,3.83,18
2396,201508,ME 3057,I,3.08,12
2397,201508,ME 3057,J,3.88,16
2398,201508,ME 3057,K,3.76,17
2399,201508,ME 3057,L,3.69,13
2400,201508,ME 3057,M,3.80,15
2401,201508,ME 3057,N,3.23,13
2402,201508,ME 3057,P,3.87,15
2403,201508,ME 3057,Q,3.87,15
2404,201508,ME 3057,S,3.80,15
2405,201508,ME 3180,A,2.75,62
2406,201508,ME 3180,B,2.91,68
2407,201508,ME 3180,C,2.80,57
2408,201508,ME 3180,E,2.97,65
2409,201508,ME 3210,A,3.19,83
2410,201508,ME 3210,B,2.69,68
2411,201508,ME 3210,COL,3.15,42
2412,201508,ME 3210,D,2.84,50
2413,201508,ME 3210,F,2.80,50
2414,201508,ME 3322,A,2.48,59
2415,201508,ME 3322,C,2.19,55
2416,201508,ME 3322,D,2.62,58
2417,201508,ME 3322,F,3.05,62
2418,201508,ME 3322,G,2.60,52
2419,201508,ME 3322,H,2.59,37
2420,201508,ME 3322,R,3.27,27
2421,201508,ME 3340,B,2.97,64
2422,201508,ME 3340,D,2.91,65
2423,201508,ME 3340,E,2.73,58
2424,201508,ME 3340,F,2.72,50
2425,201508,ME 3340,G,2.64,59
2426,201508,ME 3340,R,2.92,27
2427,201508,ME 3345,A,2.71,46
2428,201508,ME 3345,B,2.82,50
2429,201508,ME 3345,C,2.66,43
2430,201508,ME 3345,D,2.70,53
2431,201508,ME 3345,E,2.92,25
2432,201508,ME 3345,R,3.33,6
2433,201508,ME 3720,A,3.33,14
2434,201508,ME 3743,TM,4.00,10
2435,201508,ME 4011,A,3.45,65
2436,201508,ME 4041,A,3.59,22
2437,201508,ME 4041,B,3.52,29
2438,201508,ME 4182,A,3.75,28
2439,201508,ME 4182,B,3.88,24
2440,201508,ME 4182,C,3.57,28
2441,201508,ME 4182,D,4.00,30
2442,201508,ME 4182,E,3.88,25
2443,201508,ME 4182,F,3.72,29
2444,201508,ME 4182,ID,3.46,13
2445,201508,ME 4189,A,3.43,23
2446,201508,ME 4193,B,3.29,14
2447,201508,ME 4315,A,3.52,53
2448,201508,ME 4342,A,3.68,24
2449,201508,ME 4405,B,3.50,33
2450,201508,ME 4451,A,3.43,14
2451,201508,ME 4451,B,3.56,16
2452,201508,ME 4452,A,3.37,39
2453,201508,ME 4701,A,3.30,11
2454,201508,ME 4740,A,3.60,5
2455,201508,ME 4741,TM,3.90,10
2456,201508,ME 4753,QEM,3.00,1
2457,201508,ME 4753,QKA,4.00,2
2458,201508,ME 4753,QOG,3.78,9
2459,201508,ME 4753,QPW,3.94,18
2460,201508,ME 4753,QRT,4.00,6
2461,201508,ME 4757,A,3.50,4
2462,201508,ME 4758,A,1.00,2
2463,201508,ME 4760,A,3.46,17
2464,201508,ME 4763,B,3.40,5
2465,201508,ME 4766,B,3.00,8
2466,201508,ME 4781,A,3.50,6
2467,201508,ME 4790,A,3.19,26
2468,201508,ME 4791,A,3.44,9
2469,201508,ME 4791,Q,4.00,3
2470,201508,ME 4803,DEO,2.33,3
2471,201508,ME 4803,ROS,4.00,11
2472,201508,ME 4813,LEA,2.93,28
2473,201508,ME 4823,HAY,3.15,44
2474,201508,ME 6101,A,3.90,31
2475,201508,ME 6101,Q,4.00,12
2476,201508,ME 6201,A,3.61,41
2477,201508,ME 6201,Q,3.50,4
2478,201508,ME 6201,R,4.00,32
2479,201508,ME 6203,R,3.50,14
2480,201508,ME 6204,R,4.00,30
2481,201508,ME 6222,B,3.27,37
2482,201508,ME 6222,Q,3.36,33
2483,201508,ME 6229,A,4.00,5
2484,201508,ME 6229,B,4.00,1
2485,201508,ME 6229,C,3.40,5
2486,201508,ME 6242,A,3.33,6
2487,201508,ME 6244,A,4.00,15
2488,201508,ME 6303,A,3.57,7
2489,201508,ME 6304,A,3.80,47
2490,201508,ME 6304,Q,3.83,12
2491,201508,ME 6401,B,3.30,40
2492,201508,ME 6401,Q,3.37,20
2493,201508,ME 6404,B,3.48,21
2494,201508,ME 6405,A,3.94,35
2495,201508,ME 6406,B,3.71,32
2496,201508,ME 6441,A,3.40,36
2497,201508,ME 6441,Q,3.33,7
2498,201508,ME 6449,R,3.19,26
2499,201508,ME 6452,R,3.55,33
2500,201508,ME 6601,A,3.50,38
2501,201508,ME 6601,Q,3.54,14
2502,201508,ME 6701,A,4.00,9
2503,201508,ME 6701,Q,4.00,9
2504,201508,ME 6701,R,3.63,8
2505,201508,ME 6741,A,3.00,1
2506,201508,ME 6743,A,4.00,7
2507,201508,ME 6744,QG,4.00,4
2508,201508,ME 6753,A,3.65,20
2509,201508,ME 6761,A,4.00,8
2510,201508,ME 6765,D,3.75,4
2511,201508,ME 6765,Q,2.00,2
2512,201508,ME 6769,A,3.69,16
2513,201508,ME 6776,A,3.42,12
2514,201508,ME 6779,A,3.59,17
2515,201508,ME 6782,A,3.60,10
2516,201508,ME 6789,TSA,3.85,13
2517,201508,ME 6794,A,4.00,1
2518,201508,ME 6796,A,3.67,12
2519,201508,ME 6799,TSA,4.00,22
2520,201508,ME 7000,WHI,1,14
2521,201508,ME 7771,B,4.00,1
2522,201508,ME 7772,B,3.67,25
2523,201508,ME 7772,Q,3.20,20
2524,201508,ME 7785,B,4.00,16
2525,201508,ME 8750,A,4.00,1
2526,201508,ME 8813,WAN,4.00,4
2527,201508,ME 8833,GRA,4.00,7
2528,201508,ME 8833,KUM,3.54,14
2529,201508,ME 8833,LOU,3.80,17
2530,201508,ME 8853,MEA,3.88,8
2531,201508,ME 8883,KAL,3.50,13
2532,201508,ME 8903,NEU,4.00,1
2533,201508,ME 8903,PAT,4.00,1
2534,201508,ME 8903,SAR,4.00,1
2535,201508,ME 8913,BRA,4.00,1
2536,201508,ME 8913,SIT,4.00,1
2537,201508,ME 8923,GRE,4.00,1
2538,201508,ME 8932,HAY,4.00,1
2539,201508,ME 8933,GHI,4.00,1
2540,201508,ME 8943,COS,4.00,1
2541,201508,ME 8943,FER,4.00,1
2542,201508,ME 8943,UED,4.00,1
2543,201508,ME 8943,UME,1,1
2544,201508,ME 8946,JOS,4.00,1
2545,201508,ME 8953,DEC,4.00,1
2546,201508,ME 8963,AID,4.00,1
2547,201508,ME 9000,WHI,1,13
2548,201508,ME 9000,YOD,1,5
2549,201508,MP 6101,B,3.43,14
2550,201508,MP 6203,A,4.00,11
2551,201508,MP 6300,A,3.83,6
2552,201508,MP 6401,B,3.91,11
2553,201508,MP 6401,Q,4.00,3
2554,201508,MP 6402,B,3.40,5
2555,201508,MP 6407,B,3.71,7
2556,201508,MP 6756,A,3.00,5
2557,201508,MP 6756,Q,3.00,2
2558,201508,MP 8905,ERI,4.00,1
2559,201508,MSL 1001,A,4.00,9
2560,201508,MSL 2001,A,4.00,5
2561,201508,MSL 3001,A,4.00,7
2562,201508,MSL 4001,A,4.00,17
2563,201508,MSL 4804,A,4.00,3
2564,201508,MSL 4901,R,4.00,1
2565,201508,MUSI 1008,A,4.00,131
2566,201508,MUSI 1102,A,3.98,45
2567,201508,MUSI 1112,A,4.00,21
2568,201508,MUSI 1211,A,4.00,11
2569,201508,MUSI 1221,A,4.00,2
2570,201508,MUSI 1221,B,4.00,13
2571,201508,MUSI 1221,C,1,1
2572,201508,MUSI 1301,A,4.00,9
2573,201508,MUSI 1301,B,4.00,14
2574,201508,MUSI 1501,A,4.00,32
2575,201508,MUSI 1601,A,3.98,43
2576,201508,MUSI 2010,A,3.53,30
2577,201508,MUSI 2011,BD,4.00,1
2578,201508,MUSI 2102,A,4.00,8
2579,201508,MUSI 2112,A,4.00,17
2580,201508,MUSI 2201,A,4.00,4
2581,201508,MUSI 2211,A,4.00,3
2582,201508,MUSI 2301,A,4.00,5
2583,201508,MUSI 2301,B,4.00,2
2584,201508,MUSI 2501,A,4.00,20
2585,201508,MUSI 2601,A,3.92,13
2586,201508,MUSI 3008,A,4.00,57
2587,201508,MUSI 3102,A,4.00,3
2588,201508,MUSI 3112,A,4.00,3
2589,201508,MUSI 3201,B,4.00,2
2590,201508,MUSI 3211,A,4.00,3
2591,201508,MUSI 3221,A,4.00,1
2592,201508,MUSI 3221,C,4.00,1
2593,201508,MUSI 3301,A,4.00,4
2594,201508,MUSI 3301,B,4.00,5
2595,201508,MUSI 3501,A,4.00,14
2596,201508,MUSI 3601,A,4.00,8
2597,201508,MUSI 3710,A,4.00,3
2598,201508,MUSI 3720,A,4.00,2
2599,201508,MUSI 3730,A,4.00,1
2600,201508,MUSI 3740,A,4.00,1
2601,201508,MUSI 3801,D,4.00,1
2602,201508,MUSI 3801,MB,4.00,6
2603,201508,MUSI 3801,WC,4.00,10
2604,201508,MUSI 3802,A,4.00,4
2605,201508,MUSI 3803,CM,3.67,3
2606,201508,MUSI 4008,A,4.00,47
2607,201508,MUSI 4102,A,4.00,3
2608,201508,MUSI 4112,A,4.00,8
2609,201508,MUSI 4211,A,4.00,4
2610,201508,MUSI 4301,A,4.00,6
2611,201508,MUSI 4301,B,4.00,6
2612,201508,MUSI 4501,A,4.00,10
2613,201508,MUSI 4601,A,4.00,12
2614,201508,MUSI 4699,T,4.00,1
2615,201508,MUSI 4699,TH,4.00,1
2616,201508,MUSI 4801,CS,4.00,20
2617,201508,MUSI 6002,JF,3.33,15
2618,201508,MUSI 6103,CM,4.00,6
2619,201508,MUSI 6201,AL,3.40,30
2620,201508,MUSI 7100,AL,3.60,10
2621,201508,MUSI 7100,CM,4.00,1
2622,201508,MUSI 7100,FJ,4.00,1
2623,201508,MUSI 7100,GW,4.00,8
2624,201508,MUSI 7100,JF,3.40,5
2625,201508,MUSI 7100,TH,3.67,6
2626,201508,MUSI 7998,JF,4.00,1
2627,201508,MUSI 8001,AL,4.00,1
2628,201508,MUSI 8002,AL,4.00,1
2629,201508,MUSI 8903,TH,3.50,10
2630,201508,NS 1321,A,3.77,22
2631,201508,NS 2321,A,4.00,22
2632,201508,NS 3325,A,3.95,21
2633,201508,NS 4320,A,4.00,11
2634,201508,NRE 3112,A,3.08,13
2635,201508,NRE 3112,C,3.00,14
2636,201508,NRE 4208,A,3.28,30
2637,201508,NRE 4214,B,2.50,22
2638,201508,NRE 4328,B,3.12,27
2639,201508,NRE 4610,A,3.58,12
2640,201508,NRE 4801,PET,4.00,10
2641,201508,NRE 4803,DEO,3.45,11
2642,201508,NRE 6101,A,3.42,14
2643,201508,NRE 6756,A,3.63,8
2644,201508,PERS 1001,F,3.78,10
2645,201508,PERS 4813,A,4.00,4
2646,201508,PHIL 3109,RK,3.79,35
2647,201508,PHIL 3115,JB,3.23,34
2648,201508,PHIL 3127,JW,3.40,28
2649,201508,PHIL 4176,RK,3.58,33
2650,201508,PHIL 4803,JB,3.60,11
2651,201508,PHIL 4803,MH,3.17,6
2652,201508,PHYS 2021,A,2.89,81
2653,201508,PHYS 2211,A,3.05,168
2654,201508,PHYS 2211,B,2.86,136
2655,201508,PHYS 2211,C,3.25,164
2656,201508,PHYS 2211,M,3.16,174
2657,201508,PHYS 2211,N,3.18,152
2658,201508,PHYS 2212,G,3.01,128
2659,201508,PHYS 2212,J,2.85,123
2660,201508,PHYS 2212,N,3.15,222
2661,201508,PHYS 2212,P,3.24,221
2662,201508,PHYS 2212,Q,2.92,212
2663,201508,PHYS 2213,A,3.46,80
2664,201508,PHYS 2213,B,3.44,19
2665,201508,PHYS 2232,A,3.24,26
2666,201508,PHYS 2699,FF,4.00,1
2667,201508,PHYS 2699,FN,4.00,2
2668,201508,PHYS 2699,JW,4.00,2
2669,201508,PHYS 2699,KB,4.00,2
2670,201508,PHYS 2699,TB,4.00,1
2671,201508,PHYS 2802,A,3.45,30
2672,201508,PHYS 2901,A,4.00,1
2673,201508,PHYS 2902,A,4.00,3
2674,201508,PHYS 3021,A,3.07,32
2675,201508,PHYS 3122,A,3.18,45
2676,201508,PHYS 3141,A,3.15,40
2677,201508,PHYS 3143,A,2.00,43
2678,201508,PHYS 3151,A,2.75,16
2679,201508,PHYS 3201,A,3.13,24
2680,201508,PHYS 3211,A,3.25,12
2681,201508,PHYS 3232,A,2.83,11
2682,201508,PHYS 4143,A,2.94,18
2683,201508,PHYS 4147,A,3.32,23
2684,201508,PHYS 4247,A,2.78,10
2685,201508,PHYS 4321,A,3.58,12
2686,201508,PHYS 4322,A,2.75,4
2687,201508,PHYS 4601,A,3.96,24
2688,201508,PHYS 4699,DB,4.00,1
2689,201508,PHYS 4699,DG,4.00,1
2690,201508,PHYS 4699,DS,4.00,2
2691,201508,PHYS 4699,FF,4.00,1
2692,201508,PHYS 4699,JG,3.00,1
2693,201508,PHYS 4699,JW,4.00,1
2694,201508,PHYS 4699,LC,4.00,4
2695,201508,PHYS 4699,ON,4.00,1
2696,201508,PHYS 4699,PY,4.00,1
2697,201508,PHYS 4699,SCH,4.00,2
2698,201508,PHYS 4699,SDM,4.00,1
2699,201508,PHYS 4699,SS,4.00,1
2700,201508,PHYS 4699,TU,4.00,1
2701,201508,PHYS 4782,A,3.44,12
2702,201508,PHYS 4803,FN,3.33,6
2703,201508,PHYS 4803,G,4.00,9
2704,201508,PHYS 6101,A,3.44,40
2705,201508,PHYS 6103,A,3.63,39
2706,201508,PHYS 6105,A,3.61,42
2707,201508,PHYS 6210,A,3.25,13
2708,201508,PHYS 8803,B,3.70,25
2709,201508,PHYS 8803,FN,3.75,8
2710,201508,PHYS 8803,W,4.00,8
2711,201508,PHYS 8901,GM,4.00,1
2712,201508,PHYS 8901,HK,3.00,1
2713,201508,POL 1101,GP,3.33,173
2714,201508,POL 1101,JM,3.68,151
2715,201508,POL 2101,MP,3.27,28
2716,201508,DOPP 2001,A,1,12
2717,201508,PSYC 1101,B,2.88,75
2718,201508,PSYC 1101,C,3.47,112
2719,201508,PSYC 1101,D,3.68,106
2720,201508,PSYC 1101,F,3.52,139
2721,201508,PSYC 1101,G,3.53,96
2722,201508,PSYC 1101,H,3.24,70
2723,201508,PSYC 1101,HP,3.81,36
2724,201508,PSYC 1101,PV,3.86,7
2725,201508,PSYC 2015,A,3.93,75
2726,201508,PSYC 2020,A,3.32,20
2727,201508,PSYC 2103,A,3.49,87
2728,201508,PSYC 2210,B,3.97,106
2729,201508,PSYC 2220,A,3.46,44
2730,201508,PSYC 2230,A,3.20,83
2731,201508,PSYC 2240,A,3.33,71
2732,201508,PSYC 2270,A,3.71,39
2733,201508,PSYC 2699,CH,4.00,1
2734,201508,PSYC 2699,DR,4.00,1
2735,201508,PSYC 2699,FD,4.00,2
2736,201508,PSYC 2699,JS,4.00,1
2737,201508,PSYC 2699,LD,4.00,1
2738,201508,PSYC 2699,MW,4.00,1
2739,201508,PSYC 2699,RM,4.00,2
2740,201508,PSYC 2699,WR,3.75,4
2741,201508,PSYC 3011,A,3.06,17
2742,201508,PSYC 3012,A,2.61,27
2743,201508,PSYC 3020,A,3.11,29
2744,201508,PSYC 3031,A,3.50,10
2745,201508,PSYC 3040,A,3.20,66
2746,201508,PSYC 3750,A,3.50,10
2747,201508,PSYC 3750,B,4.00,9
2748,201508,PSYC 3790,A,3.80,5
2749,201508,PSYC 4100,A,3.39,25
2750,201508,PSYC 4260,A,3.45,11
2751,201508,PSYC 4600,BW,4.00,3
2752,201508,PSYC 4600,SM,4.00,1
2753,201508,PSYC 4601,AD,4.00,2
2754,201508,PSYC 4601,ES,4.00,2
2755,201508,PSYC 4601,LD,4.00,1
2756,201508,PSYC 4699,AD,4.00,4
2757,201508,PSYC 4699,ES,4.00,4
2758,201508,PSYC 4699,HW,4.00,7
2759,201508,PSYC 4699,JS,4.00,5
2760,201508,PSYC 4699,RA,4.00,1
2761,201508,PSYC 4699,RM,4.00,3
2762,201508,PSYC 4699,RT,4.00,3
2763,201508,PSYC 4803,RE,3.50,14
2764,201508,PSYC 6011,A,3.70,24
2765,201508,PSYC 6016,A,1,2
2766,201508,PSYC 6018,A,3.94,18
2767,201508,PSYC 6019,A,3.62,21
2768,201508,PSYC 6022,A,1,3
2769,201508,PSYC 6023,A,3.51,49
2770,201508,PSYC 6060,A,3.50,2
2771,201508,PSYC 6753,A,4.00,5
2772,201508,PSYC 7101,A,4.00,11
2773,201508,PSYC 7105,AD,4.00,1
2774,201508,PSYC 7105,BW,4.00,1
2775,201508,PSYC 7105,DR,4.00,1
2776,201508,PSYC 7105,DS,4.00,1
2777,201508,PSYC 7105,DT,4.00,1
2778,201508,PSYC 7105,JG,4.00,1
2779,201508,PSYC 7105,JS,4.00,2
2780,201508,PSYC 7105,LD,4.00,2
2781,201508,PSYC 7105,SE,4.00,1
2782,201508,PSYC 7105,WR,4.00,3
2783,201508,PSYC 7301,A,3.35,24
2784,201508,PSYC 8050,LD,4.00,10
2785,201508,PSYC 8060,SE,3.67,10
2786,201508,PSYC 8080,DR,3.75,8
2787,201508,PSYC 8903,RC,4.00,3
2788,201508,PUBP 1142,WW,4.00,110
2789,201508,PUBP 2010,RB,3.60,26
2790,201508,PUBP 2012,CL,3.29,15
2791,201508,PUBP 2030,MF,3.00,25
2792,201508,PUBP 2651,GK,4.00,1
2793,201508,PUBP 2651,RB,4.00,1
2794,201508,PUBP 2699,RB,3.00,1
2795,201508,PUBP 3000,RP,3.21,16
2796,201508,PUBP 3030,BC,3.55,20
2797,201508,PUBP 3120,EM,3.00,19
2798,201508,PUBP 3315,AF,3.50,6
2799,201508,PUBP 3610,A,3.56,20
2800,201508,PUBP 4010,KI,3.40,6
2801,201508,PUBP 4111,HK,3.29,14
2802,201508,PUBP 4140,WW,3.74,33
2803,201508,PUBP 4212,CL,3.38,14
2804,201508,PUBP 4651,AL,3.00,2
2805,201508,PUBP 4651,MF,4.00,1
2806,201508,PUBP 4651,RB,4.00,4
2807,201508,PUBP 4699,RB,4.00,1
2808,201508,PUBP 4803,MT,4.00,6
2809,201508,PUBP 4803,PS,3.50,2
2810,201508,PUBP 4813,GK,3.38,9
2811,201508,PUBP 4813,RP,3.44,10
2812,201508,PUBP 4823,MM,3.75,4
2813,201508,PUBP 6001,KH,4.00,6
2814,201508,PUBP 6014,A,3.83,12
2815,201508,PUBP 6018,GK,4.00,7
2816,201508,PUBP 6111,HK,3.90,11
2817,201508,PUBP 6112,MD,4.00,6
2818,201508,PUBP 6114,JR,3.78,9
2819,201508,PUBP 6116,MD,3.67,15
2820,201508,PUBP 6201,AC,3.71,7
2821,201508,PUBP 6314,ME,2.67,7
2822,201508,PUBP 6600,NL,4.00,2
2823,201508,PUBP 6604,JC,3.67,10
2824,201508,PUBP 6741,JY,3.70,10
2825,201508,PUBP 6743,A,3.00,1
2826,201508,PUBP 6748,CD,4.00,3
2827,201508,PUBP 6801,GK,4.00,1
2828,201508,PUBP 6801,MB,3.00,1
2829,201508,PUBP 8200,JR,4.00,3
2830,201508,PUBP 8500,JM,3.20,10
2831,201508,PUBP 8510,JR,3.44,9
2832,201508,PUBP 8803,MB,4.00,4
2833,201508,PUBP 8803,PS,4.00,3
2834,201508,PUBP 8803,RP,4.00,1
2835,201508,PUBP 8813,GK,2.00,2
2836,201508,PUBP 8823,MM,3.75,4
2837,201508,PUBP 8900,GK,4.00,1
2838,201508,PUBP 8900,JB,4.00,1
2839,201508,PUBP 8900,MB,4.00,2
2840,201508,RUSS 1001,C,3.84,20
2841,201508,RUSS 1001,E,4.00,9
