,0,1,2,3,4,5,6,7
1740,201702,Tech Communication,27521,LMC 3403,BA4,3.000,9:35 am - 10:55 am,Andrea L  Rogers 
1741,201702,Tech Communication,27522,LMC 3403,BA5,3.000,12:05 pm - 1:25 pm,Andrea L  Rogers 
1742,201702,Tech Communication,27523,LMC 3403,BA6,3.000,1:35 pm - 2:55 pm,Andrea L  Rogers 
1743,201702,Tech Communication,28591,LMC 3403,F,3.000,9:35 am - 10:55 am,Brian N  Larson 
1744,201702,Tech Communication,29060,LMC 3403,G,3.000,12:05 pm - 12:55 pm,Rebekah   Greene 
1745,201702,Tech Communication,29061,LMC 3403,J,3.000,10:05 am - 10:55 am,Rebekah   Greene 
1746,201702,Tech Communication,27510,LMC 3403,N1,3.000,12:05 pm - 1:25 pm,Tyanna K.  Herrington 
1747,201702,Video Production,27476,LMC 3406,F,3.000,9:35 am - 10:55 am,Joshua Adler  Fisher 
1748,201702,Rhetoric-Tech Narratives,28595,LMC 3408,D,3.000,1:35 pm - 2:55 pm,Brian N  Larson 
1749,201702,Communicating Sci/Tech,27477,LMC 3412,F,3.000,9:35 am - 10:55 am,Rebecca   Burnett 
1750,201702,Intellectual Property,28077,LMC 3414,D,3.000,1:35 pm - 2:55 pm,Tyanna K.  Herrington 
1751,201702,Tech Comm Approaches,27594,LMC 3431,JIA,1.000,9:05 am - 9:55 am,Kelly Ann   Fitzpatrick 
1752,201702,Tech Comm Approaches,27595,LMC 3431,JIB,1.000,10:05 am - 10:55 am,Kelly Ann   Fitzpatrick 
1753,201702,Tech Comm Approaches,29052,LMC 3431,JIC,1.000,11:05 am - 11:55 am,Casey A  Wilson 
1754,201702,Tech Comm Approaches,29056,LMC 3431,JID,1.000,12:05 pm - 12:55 pm,Casey A  Wilson 
1755,201702,Tech Comm Approaches,30719,LMC 3431,JIE,1.000,1:05 pm - 1:55 pm,Casey A  Wilson 
1756,201702,Tech Comm Approaches,30973,LMC 3431,JIG,1.000,12:05 pm - 12:55 pm,Kelly Ann   Fitzpatrick 
1757,201702,Tech Comm Strategies,27596,LMC 3432,JDA,2.000,10:05 am - 10:55 am,Sarah W  Lozier 
1758,201702,Tech Comm Strategies,27597,LMC 3432,JDB,2.000,11:05 am - 11:55 am,Sarah W  Lozier 
1759,201702,Tech Comm Strategies,27598,LMC 3432,JDC,2.000,12:05 pm - 12:55 pm,Liz   Hutter 
1760,201702,Tech Comm Strategies,29048,LMC 3432,JDD,2.000,1:05 pm - 1:55 pm,Liz   Hutter 
1761,201702,Tech Comm Strategies,30717,LMC 3432,JDE,2.000,2:05 pm - 2:55 pm,Halcyon   Lawrence 
1762,201702,Tech Comm Strategies,30718,LMC 3432,JDF,2.000,3:05 pm - 3:55 pm,Halcyon   Lawrence 
1763,201702,Medieval Lit & Culture,28603,LMC 3502,F,3.000,9:35 am - 10:55 am,Richard   Utz 
1764,201702,Victorian Lit & Culture,30284,LMC 3514,N,3.000,12:05 pm - 1:25 pm,Narin   Hassan 
1765,201702,Prin Information Design,27489,LMC 3705,TN,3.000,1:35 pm - 2:55 pm,Laine A  Nooney 
1766,201702,Prin Interaction Design,27491,LMC 3710,TH,3.000,3:05 pm - 4:25 pm,Christopher Alexis  Le Dantec 
1767,201702,Special Topics Lit/Cult,31295,LMC 3823,HC,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Thomas Hugh  Crawford 
1768,201702,Special Topics Lit/Cult,31294,LMC 3823,KH,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Karen   Head 
1769,201702,Special Topics Lit/Cult,31296,LMC 3823,KK,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Kenneth J  Knoespel 
1770,201702,Special Topics Lit/Cult,30666,LMC 3823,PF,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Peter   Fontaine 
1771,201702,Special Topics Lit/Cult,31501,LMC 3823,TWD,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Travis   Denton 
1772,201702,Special Topics in STAC,31009,LMC 3833,AS,3.000,1:35 pm - 2:55 pm,Aaron   Santesso 
1773,201702,Special Topics in STAC,30890,LMC 3833,NJ,3.000,3:05 pm - 4:25 pm,Nassim   Jafarinaimi 
1774,201702,Seminar in STAC,31208,LMC 4100,HC,3.000,12:05 pm - 1:25 pm,Thomas Hugh  Crawford 
1775,201702,Seminar Lit/Cult Theory,30295,LMC 4200,N,3.000,12:05 pm - 1:25 pm,Narin   Hassan 
1776,201702,Poetry and Poetics II,27980,LMC 4204,TD,3.000,1:35 pm - 4:25 pm,Travis   Denton 
1777,201702,Seminar in Film Studies,28616,LMC 4500,F,3.000,1:35 pm - 2:55 pm,Angela   Dalle Vacche 
1778,201702,Seminar Perform Studies,30802,LMC 4600,D,3.000,1:35 pm - 2:55 pm,Philip   Auslander 
1779,201702,Performance Practicum,27797,LMC 4602,A,3.000,1:35 pm - 2:55 pm,Melissa   Foulger 
1780,201702,US Rsch Proposal Writing,27499,LMC 4701,A,1.000,5:05 pm - 5:55 pm,Malavika   Shetty 
1781,201702,US Rsch Proposal Writing,27500,LMC 4701,B,1.000,11:05 am - 11:55 am,Malavika   Shetty 
1782,201702,US Rsch Proposal Writing,27501,LMC 4701,C,1.000,11:05 am - 11:55 am,Malavika   Shetty 
1783,201702,US Rsch Thesis Writing,27502,LMC 4702,A,1.000,4:05 pm - 4:55 pm,Malavika   Shetty 
1784,201702,US Rsch Thesis Writing,27503,LMC 4702,B,1.000,11:05 am - 11:55 am,Malavika   Shetty 
1785,201702,US Rsch Thesis Writing,27504,LMC 4702,C,1.000,12:05 pm - 12:55 pm,Malavika   Shetty 
1786,201702,Game Design,30300,LMC 4725,TD,3.000,1:35 pm - 4:25 pm,Laine A  Nooney 
1787,201702,Experimental Digital Art,30298,LMC 4730,D,3.000,9:35 am - 10:55 am,Krystina   Madej 
1788,201702,Special Topics,31394,LMC 4811,JAH,1.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Jill   Hertel 
1789,201702,Special Topics,31148,LMC 4811,KG,1.000,9:05 am - 4:25 pm,Kathleen   Goonan 
1790,201702,Special Topics,31449,LMC 4812,JAH,2.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Jill   Hertel 
1791,201702,Special Topics,31089,LMC 4813,BM,3.000,12:05 pm - 1:25 pm,Brian S  Magerko 
1792,201702,Special Topics,27887,LMC 4813,CS,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Carol A  Senf 
1793,201702,Special Topics,27498,LMC 4813,F,3.000,9:35 am - 10:55 am,Jay D  Bolter 
1794,201702,Special Topics,30891,LMC 4813,NJ,3.000,12:05 pm - 2:55 pm,Nassim   Jafarinaimi 
1795,201702,Issues in Media Studies,30937,LMC 6215,BL,3.000,1:35 pm - 2:55 pm,Brian N  Larson 
1796,201702,Visual Culture and Desi,31731,LMC 6311,YL,3.000,12:00 pm - 12:50 pm,Yanni   Loukissas 
1797,201702,Prin of Interaction Desi,30554,LMC 6313,JM,3.000,10:05 am - 11:55 am,Janet H  Murray 
1798,201702,Intellectual Property,27929,LMC 6319,TH,3.000,1:35 pm - 2:55 pm,Tyanna K.  Herrington 
1799,201702,Game Design and Analysis,30556,LMC 6325,IB,3.000,1:35 pm - 2:55 pm,Ian   Bogost 
1800,201702,Reality Experience Desi,28116,LMC 6340,JB,3.000,9:35 am - 10:55 am,Jay D  Bolter 
1801,201702,Project Studio,27631,LMC 6650,BM,3.000,12:05 pm - 1:25 pm,Brian S  Magerko 
1802,201702,Project Studio,28599,LMC 6650,CL,3.000,12:05 pm - 1:25 pm,Christopher Alexis  Le Dantec 
1803,201702,Project Studio,27583,LMC 6650,JM,3.000,4:35 pm - 6:25 pm,Janet H  Murray 
1804,201702,Project Studio,27670,LMC 6650,NJ,3.000,12:05 pm - 2:55 pm,Nassim   Jafarinaimi 
1805,201702,Social Justice & Design,30308,LMC 6748,NJ,3.000,3:05 pm - 4:25 pm,Nassim   Jafarinaimi 
1806,201702,DM MS Project Course,27636,LMC 6800,MN,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Michael   Nitsche 
1807,201702,DM MS Project Course,30002,LMC 6800,MN2,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Michael   Nitsche 
1808,201702,PhD Qualifying Prep,27935,LMC 7999,MN,21.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Michael   Nitsche 
1809,201702,Digital Media Studies,27613,LMC 8001,JB,3.000,2:05 pm - 4:55 pm,Jay D  Bolter 
1810,201702,Special Topics,30555,LMC 8803,CD,3.000,12:05 pm - 1:25 pm,Carl   DiSalvo 
1811,201702,Special Topics,30961,LMC 8803,HB,3.000,1:35 pm - 2:55 pm,Henry   Blumenthal 
1812,201702,Special Topics,28926,LMC 8803,MN,3.000,3:05 pm - 5:55 pm,Michael   Nitsche 
1813,201702,PhD Doctoral Prep,27651,LMC 8999,MN,21.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Michael   Nitsche 
1814,201702,Doctoral Thesis,27652,LMC 9000,MN,21.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Michael   Nitsche 
1815,201702,Funds of Musicianship II,26800,MUSI 2011,B,3.000,2:05 pm - 2:55 pm,Benjamin J  Diden 
1816,201702,Fund of Musicianship IV,30522,MUSI 2013,TH,3.000,12:05 pm - 1:25 pm,Timothy Yuan-Ting  Hsu 
1817,201702,Laptop Orchestra,30887,MUSI 2015,JF,3.000,11:05 am - 11:55 am,Jason A  Freeman 
1818,201702,Intro to Audio Tech II,30524,MUSI 2526,TH,3.000,1:05 pm - 1:55 pm,Timothy Yuan-Ting  Hsu 
1819,201702,History of Jazz,26942,MUSI 3630,CC,3.000,1:05 pm - 2:25 pm,Cameron Lynn  Crotts 
1820,201702,Ind Applied Instruction,20918,MUSI 3710,A,1.000,7:05 am - 7:55 am,Frank Leo  Clark 
1821,201702,Ind Applied Instruction,20919,MUSI 3720,A,1.000,7:05 am - 7:55 am,Frank Leo  Clark 
1822,201702,Ind Applied Instruction,22264,MUSI 3730,NM,1.000,7:05 am - 7:55 am,Frank Leo  Clark 
1823,201702,Ind Applied Instruction,29333,MUSI 3750,CLK,1.000,7:05 am - 7:55 am,Frank Leo  Clark 
1824,201702,Technology Ensemble,31013,MUSI 6004,GW,3.000,3:05 pm - 4:25 pm,Gil   Weinberg 
1825,201702,Music Recording & Mixing,31016,MUSI 6103,CM,3.000,1:35 pm - 2:55 pm,Christopher J  Moore 
1826,201702,Research Methods,27931,MUSI 8001,JF,3.000,7:05 am - 8:25 am,Jason A  Freeman 
1827,201702,Teaching Practicum,31290,MUSI 8002,AGL,3.000,7:05 am - 7:55 am,Alexander Gerd  Lerch 
1828,201702,Teaching Practicum,27776,MUSI 8002,AL,3.000,1:05 pm - 1:55 pm,Alexander Gerd  Lerch 
1829,201702,Teaching Practicum,26446,MUSI 8002,GW,3.000,12:05 pm - 1:25 pm,Gil   Weinberg 
1830,201702,Teaching Practicum,28245,MUSI 8002,JF,3.000,1:35 pm - 2:55 pm,Jason A  Freeman 
1831,201702,Special Topics,29711,MUSI 8803,AL,3.000,9:05 am - 9:55 am,Alexander Gerd  Lerch 
1832,201702,Economics and Policy,26668,ECON 2100,CR,3.000,1:35 pm - 2:55 pm,Christine Perry  Ries 
1833,201702,The Global Economy,30651,ECON 2101,HP,3.000,3:05 pm - 4:25 pm,Usha C  Nair-Reichert 
1834,201702,The Global Economy,26836,ECON 2101,IP,3.000,4:35 pm - 5:55 pm,Mikhail M  Klimenko 
1835,201702,The Global Economy,22112,ECON 2101,MK,3.000,4:35 pm - 5:55 pm,Mikhail M  Klimenko 
1836,201702,The Global Economy,24152,ECON 2101,R,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Carine   Sonntag 
1837,201702,Prin of Macroeconomics,27512,ECON 2105,OS,3.000,12:05 pm - 1:25 pm,Olga   Shemyakina 
1838,201702,Prin of Macroeconomics,20379,ECON 2105,RF1,3.000,1:05 pm - 1:55 pm,Richard   Fritz 
1839,201702,Prin of Microeconomics,20617,ECON 2106,CR,3.000,9:35 am - 10:55 am,Christine Perry  Ries 
1840,201702,Prin of Microeconomics,25879,ECON 2106,GM,3.000,11:05 am - 11:55 am,Xi   Mao 
1841,201702,Prin of Microeconomics,26663,ECON 2106,MA,3.000,9:05 am - 9:55 am,Mishal   Ahmed 
1842,201702,Statistics for Economist,27486,ECON 2250,EJ,3.000,9:35 am - 10:55 am,Erik Paul  Johnson 
1843,201702,Adv Microeconomic Analys,20380,ECON 3110,TB,3.000,1:35 pm - 2:55 pm,Tibor   Besedes 
1844,201702,Advanced Macroeconomics,20381,ECON 3120,WB,3.000,1:05 pm - 1:55 pm,Willie J  Belton 
1845,201702,Econ & Finance Modeling,30672,ECON 3150,DT,3.000,12:05 pm - 12:55 pm,Derek Wayne  Tittle 
1846,201702,Econometric Analysis,27892,ECON 3161,SD,3.000,9:35 am - 10:55 am,Shatakshee   Dhongde 
1847,201702,Intl Energy Markets,30580,ECON 3300,EJ,3.000,12:05 pm - 1:25 pm,Erik Paul  Johnson 
1848,201702,Economic Forecasting,30584,ECON 4160,LK,3.000,10:05 am - 10:55 am,Levent   Kutlu 
1849,201702,Labor Economics,30597,ECON 4232,HL,3.000,5:05 pm - 6:25 pm,Haizheng   Li 
1850,201702,Global Enterprise,30606,ECON 4311,UN,3.000,4:35 pm - 5:55 pm,Usha C  Nair-Reichert 
1851,201702,International Economics,27895,ECON 4350,IP1,3.000,9:35 am - 10:55 am,Tibor   Besedes 
1852,201702,International Economics,30644,ECON 4350,IP2,3.000,3:05 pm - 4:25 pm,Mikhail M  Klimenko 
1853,201702,International Economics,30585,ECON 4350,MK,3.000,3:05 pm - 4:25 pm,Mikhail M  Klimenko 
1854,201702,International Economics,27894,ECON 4350,TB,3.000,9:35 am - 10:55 am,Tibor   Besedes 
1855,201702,Economic Development,25360,ECON 4411,SD,3.000,9:35 am - 10:55 am,Olga   Shemyakina 
1856,201702,Economics of Environment,26659,ECON 4440,MO,3.000,11:05 am - 11:55 am,Matthew   Oliver 
1857,201702,Thesis-Political Economy,22113,ECON 4741,WB,3.000,12:05 pm - 12:55 pm,Willie J  Belton 
1858,201702,Special Topics,30608,ECON 4813,MK,3.000,5:05 pm - 7:55 pm,Mikhail M  Klimenko 
1859,201702,Special Topics,30876,ECON 4813,PM,3.000,5:05 pm - 7:55 pm,Peter   Meenan 
1860,201702,Individual Research,24046,ECON 4910,BK,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Byung-Cheol   Kim 
1861,201702,Individual Research,24269,ECON 4910,CR,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Christine Perry  Ries 
1862,201702,Individual Research,24266,ECON 4910,EJ,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Erik Paul  Johnson 
1863,201702,Individual Research,28380,ECON 4910,HL,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Haizheng   Li 
1864,201702,Individual Research,24267,ECON 4910,JMC,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Juan   Moreno-Cruz 
1865,201702,Individual Research,31506,ECON 4910,LK,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Levent   Kutlu 
1866,201702,Individual Research,24265,ECON 4910,MK,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Mikhail M  Klimenko 
1867,201702,Individual Research,27364,ECON 4910,MO,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Matthew   Oliver 
1868,201702,Individual Research,24268,ECON 4910,OS,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Olga   Shemyakina 
1869,201702,Individual Research,27805,ECON 4910,PD,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Parks Allen  Dodd 
1870,201702,Individual Research,27890,ECON 4910,PM,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Patrick S.  McCarthy 
1871,201702,Individual Research,24060,ECON 4910,SD,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Shatakshee   Dhongde 
1872,201702,Individual Research,24078,ECON 4910,TB,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Tibor   Besedes 
1873,201702,Individual Research,23763,ECON 4910,UN,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Usha C  Nair-Reichert 
1874,201702,Individual Research,23947,ECON 4910,VG,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Vivek   Ghosal 
1875,201702,Individual Research,23865,ECON 4910,WB,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Willie J  Belton 
1876,201702,Individual Research,23764,ECON 4910,WS,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",William Arthur  Schaffer 
1877,201702,Macroeconomics,27538,ECON 6105,MO,3.000,10:05 am - 10:55 am,Matthew   Oliver 
1878,201702,Econometric Analysis,27544,ECON 6160,JMC,3.000,8:05 am - 9:25 am,Juan   Moreno-Cruz 
1879,201702,Development Economics,27621,ECON 6360,SD,3.000,9:35 am - 10:55 am,Olga   Shemyakina 
1880,201702,Economic of Environment,27623,ECON 6380,MO,3.000,11:05 am - 11:55 am,Matthew   Oliver 
1881,201702,Global Enterprise,30607,ECON 6431,UN,3.000,4:35 pm - 5:55 pm,Usha C  Nair-Reichert 
1882,201702,International Economics,30595,ECON 6650,MK,3.000,3:05 pm - 4:25 pm,Mikhail M  Klimenko 
1883,201702,International Economics,27906,ECON 6650,TB,3.000,9:35 am - 10:55 am,Tibor   Besedes 
1884,201702,Microeconomic Theory II,24764,ECON 7013,BK,3.000,9:35 am - 10:55 am,Byung-Cheol   Kim 
1885,201702,Econometrics II,24766,ECON 7023,HL,3.000,1:05 pm - 2:25 pm,Haizheng   Li 
1886,201702,Empirical Res Methods,29280,ECON 7025,PM,3.000,3:05 pm - 4:25 pm,Patrick S.  McCarthy 
1887,201702,Micro of Innovation,24765,ECON 7031,VG,3.000,3:05 pm - 5:55 pm,Byung-Cheol   Kim 
1888,201702,Industrial Organization II,25361,ECON 7112,MK,3.000,3:05 pm - 5:55 pm,Michael   Kummer 
1889,201702,International Econ II,25362,ECON 7122,TB,3.000,12:05 pm - 1:25 pm,Seung Hoon   Lee 
1890,201702,Special Topics,30598,ECON 8803,HL,3.000,5:05 pm - 6:25 pm,Haizheng   Li 
1891,201702,Special Topics,27620,ECON 8803,MK,3.000,5:05 pm - 7:55 pm,Mikhail M  Klimenko 
1892,201702,Special Topics,30874,ECON 8803,PM,3.000,5:05 pm - 7:55 pm,Peter   Meenan 
1893,201702,United States to 1877,23563,HIST 2111,A,3.000,1:05 pm - 1:55 pm,Lawrence   Foster 
1894,201702,United States since 1877,20219,HIST 2112,A,3.000,9:05 am - 9:55 am,Matthew George  Hild 
1895,201702,United States since 1877,27443,HIST 2112,B,3.000,9:35 am - 10:55 am,Daniel   Amsterdam 
1896,201702,Intro to Research,27121,COS 2000,A,1.000,2:00 pm - 3:00 pm,Jennifer Kraft  Leavey 
1897,201702,Health Systems Practice,27537,HS 6400,A,3.000,3:05 pm - 4:25 pm,Pinar   Keskinocak 
1898,201702,Intr Tactical Leadership,22503,MSL 1002,A,3.000,6:30 am - 8:30 am,John Alastair  Meister 
1899,201702,Intr Tactical Leadership,31574,MSL 1002,B,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",John Alastair  Meister 
1900,201702,Found Tatical Leadership,22504,MSL 2002,A,3.000,6:30 am - 8:30 am,John Alastair  Meister 
1901,201702,Adapt Tactical Leadrshp,31147,MSL 3001,A,4.000,6:30 am - 9:30 am,John Alastair  Meister 
1902,201702,Leadrshp-Changing Enviro,22505,MSL 3002,A,4.000,6:30 am - 9:30 am,John Alastair  Meister 
1903,201702,Leadership-Complex World,22506,MSL 4002,A,4.000,6:30 am - 9:30 am,John Alastair  Meister 
1904,201702,Leadership-Complex World,31577,MSL 4002,B,4.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",John Alastair  Meister 
1905,201702,Sci Foundation of Health,26634,APPH 1040,A,2.000,2:05 pm - 2:55 pm,Adam J  Decker 
1906,201702,Sci Foundation of Health,26635,APPH 1040,B,2.000,9:05 am - 10:55 am,Lesley   Baradel 
1907,201702,Sci Foundation of Health,26636,APPH 1040,C,2.000,1:05 pm - 1:55 pm,Adam J  Decker 
1908,201702,Sci Foundation of Health,26637,APPH 1040,D,2.000,1:05 pm - 2:55 pm,Teresa Kay  Snow 
1909,201702,Sci Foundation of Health,30238,APPH 1040,R,2.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Michele Lee  Rosbruck 
1910,201702,Sci of Phys Act & Health,27527,APPH 1050,AF1,2.000,9:05 am - 10:55 am,Christie   Stewart 
1911,201702,Sci of Phys Act & Health,29126,APPH 1050,AF2,2.000,9:05 am - 10:55 am,Christie   Stewart 
1912,201702,Sci of Phys Act & Health,27531,APPH 1050,AR1,2.000,9:05 am - 10:55 am,Christie   Stewart 
1913,201702,Sci of Phys Act & Health,30239,APPH 1050,ASW,2.000,9:05 am - 10:55 am,Christie   Stewart 
1914,201702,Sci of Phys Act & Health,27532,APPH 1050,AWT,2.000,9:05 am - 10:55 am,Christie   Stewart 
1915,201702,Sci of Phys Act & Health,27533,APPH 1050,AYO,2.000,9:05 am - 10:55 am,Christie   Stewart 
1916,201702,Sci of Phys Act & Health,27547,APPH 1050,BF1,2.000,9:05 am - 10:55 am,Christie   Stewart 
1917,201702,Sci of Phys Act & Health,29128,APPH 1050,BF2,2.000,9:05 am - 10:55 am,Christie   Stewart 
1918,201702,Sci of Phys Act & Health,27548,APPH 1050,BR1,2.000,9:05 am - 10:55 am,Christie   Stewart 
1919,201702,Sci of Phys Act & Health,27550,APPH 1050,BWT,2.000,9:05 am - 10:55 am,Christie   Stewart 
1920,201702,Sci of Phys Act & Health,27551,APPH 1050,BYO,2.000,9:05 am - 10:55 am,Christie   Stewart 
1921,201702,Intro to Sport Science,30227,APPH 2500,A,3.000,12:05 pm - 1:25 pm,Melinda   Millard-Stafford 
1922,201702,Human Physiology,26756,APPH 3755,A,3.000,9:35 am - 10:55 am,Young Charles  Jang 
1923,201702,Special Topics,25957,APPH 3801,R,1.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Michele Lee  Rosbruck 
1924,201702,Systems Physiology II,21697,APPH 6212,A,3.000,9:35 am - 10:55 am,Edward Michael  Balog 
1925,201702,Rehabilitation Research,29719,APPH 6216,A,1.000,4:05 pm - 5:25 pm,T. Richard  Nichols 
1926,201702,Locomotion Neuromechanic,29120,APPH 6232,A,3.000,1:05 pm - 3:55 pm,Young-Hui   Chang 
1927,201702,Movement Disorders,30241,APPH 6239,A,3.000,1:35 pm - 2:55 pm,Lewis A  Wheaton 
1928,201702,Ethics Biotech Research,30870,APPH 6710,TRN,3.000,10:05 am - 11:55 am,T. Richard  Nichols 
1929,201702,Lower Limb Orthotics II,22073,APPH 6896,A,4.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Christopher Francis  Hovorka 
1930,201702,Upper Limb Prosthetics,22074,APPH 6981,A,4.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Christopher David  Fink 
1931,201702,Upper Limb Orthotics,22075,APPH 6983,A,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Geza Frank  Kogler 
1932,201702,Sustainable Urban Dvmt,30543,CP 2233,C,3.000,9:05 am - 9:55 am,William J  Drummond 
1933,201702,Intro-Urban&Region Plan,22120,CP 4020,C,3.000,8:05 am - 9:25 am,Lynn Michelle  Patterson 
1934,201702,Land Conservation,27764,CP 4105,C,3.000,12:35 pm - 1:55 pm,William J  Drummond 
1935,201702,Geographic Info Sys,21776,CP 4510,C,3.000,10:35 am - 11:55 am,Anthony Joseph  Giarrusso 
1936,201702,Drawing for Planners,31048,CP 6005,MD,1.000,6:05 pm - 8:55 pm,Michael   Dobbins 
1937,201702,Growth Management Law,20679,CP 6016,C,3.000,6:05 pm - 8:55 pm,Seth G  Weissman 
1938,201702,Quant & Computer Methods,25456,CP 6024,C,4.000,10:35 am - 11:55 am,Alexander A  Karner 
1939,201702,Econ Analysis-Planning,28962,CP 6031,C,3.000,9:35 am - 10:55 am,Timothy Faolan  Welch 
1940,201702,Land Conservation,27766,CP 6105,C,3.000,12:35 pm - 1:55 pm,William J  Drummond 
1941,201702,Urb Env Plan & Design,24226,CP 6213,C,3.000,1:35 pm - 2:55 pm,Brian   Stone 
1942,201702,Sustainable Urban Dev,21493,CP 6233,C,3.000,12:05 pm - 1:25 pm,Catherine L  Ross 
1943,201702,Land Use& Transportation,21346,CP 6331,C,3.000,1:35 pm - 2:55 pm,Timothy Faolan  Welch 
1944,201702,Econ Develop Analysis,29044,CP 6422,C,3.000,4:35 pm - 5:55 pm,Stuart T  Andreason 
1945,201702,"Equity,Justice& Econ Dev",29024,CP 6442,C,3.000,9:05 am - 10:25 am,Daniel   Immergluck 
1946,201702,Intro to GIS,20680,CP 6514,C,3.000,9:05 am - 10:25 am,Wenwen   Zhang 
1947,201702,Advanced GIS,29027,CP 6521,C,3.000,12:05 pm - 1:25 pm,Ramachandramurt   Sivakumar 
1948,201702,Environmental GIS,26081,CP 6541,C,3.000,9:05 am - 10:25 am,Gervais   Wafo Tabopda 
1949,201702,Real Estate Fin & Dev,25476,CP 6611,C,3.000,12:35 pm - 1:55 pm,Daniel   Immergluck 
1950,201702,Community Development,29034,CP 6612,C,3.000,9:05 am - 11:55 am,Anna   Kim 
1951,201702,Citizen Participation,30590,CP 6680,C,3.000,4:35 pm - 5:55 pm,Nisha   Botchwey 
1952,201702,Negotiation&Conflict Mgt,21148,CP 6760,C,3.000,6:05 pm - 8:55 pm,Michael L  Elliott 
1953,201702,Urban Design Policy,30544,CP 6834,C,3.000,3:05 pm - 4:25 pm,Michael   Dobbins 
1954,201702,Urban Ecological Design,26083,CP 6836,C,3.000,9:05 am - 11:55 am,Perry P  Yang 
1955,201702,Adv Urban&Regional Thry,30547,CP 8300,C,3.000,2:05 pm - 4:55 pm,Subhrajit   Guhathakurta 
1956,201702,Spec Topic-Land Use Plan,30540,CP 8813,JJ,3.000,4:05 pm - 5:55 pm,Julian Conrad  Juergensmeyer 
1957,201702,Spec Topic-Environ Plan,31492,CP 8823,NB,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Nisha   Botchwey 
1958,201702,Spec Topics-Land Develop,30539,CP 8863,JJ,3.000,2:35 pm - 3:55 pm,Julian Conrad  Juergensmeyer 
1959,201702,Spec Top-Cty&Region Plan,24228,CP 8882,PY,2.000,2:05 pm - 5:55 pm,Perry P  Yang 
1960,201702,Real Est&Cnst Fin&Acct,20674,BC 3620,S,3.000,6:05 pm - 8:55 pm,Richard Lee  Porter 
