0,1,2,3,4,5,6,7,8,9,10,11,12
2017,fall,ACCY,515,4,UNKNOWN,54477,Lecture-Discussion,C,03:30 PM - 04:50 PM,MW,3041 Business Instructional Fac,"Zhou, Y"
2017,fall,ACCY,517,4,UNKNOWN,31373,Lecture-Discussion,A,08:00 AM - 09:20 AM,MW,3009 Business Instructional Fac,"Ibrahim, A"
2017,fall,ACCY,517,4,UNKNOWN,31377,Lecture-Discussion,B,09:30 AM - 10:50 AM,MW,3009 Business Instructional Fac,"Ibrahim, A"
2017,fall,ACCY,517,4,UNKNOWN,39543,Lecture-Discussion,C,02:00 PM - 03:20 PM,MW,2007 Business Instructional Fac,"Ibrahim, A"
2017,fall,ACCY,518,4,UNKNOWN,66681,Lecture-Discussion,A,08:00 AM - 09:20 AM,TR,3063 Business Instructional Fac,"Nekrasz, F"
2017,fall,ACCY,518,4,UNKNOWN,66682,Lecture-Discussion,B,09:30 AM - 10:50 AM,TR,3063 Business Instructional Fac,"Nekrasz, F"
2017,fall,ACCY,518,4,UNKNOWN,66683,Lecture-Discussion,C,02:00 PM - 03:20 PM,TR,1025 Business Instructional Fac,"Nekrasz, F"
2017,fall,ACCY,551,4,UNKNOWN,31381,Lecture-Discussion,A,08:00 AM - 09:20 AM,TR,3001 Business Instructional Fac,"Sternburg, T"
2017,fall,ACCY,551,4,UNKNOWN,31382,Lecture-Discussion,B,09:30 AM - 10:50 AM,TR,3001 Business Instructional Fac,"Sternburg, T"
2017,fall,ACCY,552,4,UNKNOWN,44169,Lecture-Discussion,CHI,ARRANGED -,,,"Hart, MJohnson, J"
2017,fall,ACCY,554,4,UNKNOWN,60931,Lecture-Discussion,CHI,ARRANGED -,,,"Engle, H"
2017,fall,ACCY,556,1,UNKNOWN,54570,Lecture-Discussion,A,12:30 PM - 01:50 PM,MW,3063 Business Instructional Fac,"Chorvat, E"
2017,fall,ACCY,556,1,UNKNOWN,31384,Lecture-Discussion,B,02:00 PM - 03:20 PM,MW,3063 Business Instructional Fac,"Chorvat, E"
2017,fall,ACCY,558,4,UNKNOWN,60932,Lecture-Discussion,CHI,ARRANGED -,,,"Mudd, GWhitlock, B"
